APS,ABPS,SUBARP,MISS_MATCH,ARPSPOOF
38.33333333,50,67,1,1
36.66666667,43.33333333,74,1,1
31.33333333,30,58,1,1
24,15,40,1,1
18,5,20,1,1
18,3.333333333,14,1,1
17.33333333,1.666666667,6,0,0
20.33333333,0,3,0,0
23.66666667,0,1,0,0
27.33333333,0,0,0,0
33.33333333,0,0,0,0
36.33333333,0,1,1,1
33,0,1,1,1
40.33333333,0,1,1,1
41.66666667,0,1,1,1
35.66666667,0,1,1,1
27.33333333,0,2,1,1
21.66666667,0,1,1,1
18.33333333,0,1,1,1
23,0,1,1,1
24.33333333,0,1,1,1
23.33333333,0,4,1,1
17.66666667,0,1,1,1
19.66666667,0,1,1,1
25,0,1,1,1
28.33333333,0,1,1,1
33,0,1,1,1
35.66666667,1.666666667,1,1,1
36,6.666666667,2,1,1
37.66666667,28.33333333,15,1,1
34,38.33333333,30,1,1
37.66666667,66.66666667,47,1,1
39.66666667,55,69,1,1
40.66666667,51.66666667,70,1,1
36,41.66666667,68,1,1
26,25,52,1,1
16.66666667,8.333333333,36,1,1
11.66666667,6.666666667,19,0,0
10,3.333333333,10,0,0
12.66666667,1.666666667,6,0,0
17,0,3,0,0
28.66666667,0,2,1,1
38.33333333,0,1,1,1
39.66666667,0,1,1,1
37.66666667,0,1,1,1
35.66666667,0,1,1,1
35,0,1,1,1
32.33333333,0,1,1,1
23,0,1,1,1
22,0,0,1,1
27.33333333,0,0,1,1
26.66666667,0,0,1,1
28.33333333,0,1,1,1
22.33333333,0,1,1,1
24.33333333,0,1,1,1
27.66666667,0,1,1,1
30.33333333,0,1,1,1
33.66666667,0,1,1,1
36.33333333,0,1,1,1
41,0,1,1,1
35.66666667,0,1,1,1
30.33333333,18.33333333,7,1,1
30.33333333,35,23,1,1
31.33333333,55,42,1,1
33.33333333,60.66666667,60,1,1
37.33333333,43.33333333,66,1,1
38.33333333,63.33333333,73,1,1
29.33333333,28.33333333,58,1,1
24.33333333,16.66666667,51,0,0
13.33333333,13.33333333,24,0,0
15,3.333333333,17,1,1
15,5,11,1,1
17,0,5,1,1
18.33333333,1.666666667,5,1,1
27.33333333,0,2,1,1
36.33333333,0,1,1,1
38.33333333,0,1,1,1
39.66666667,0,1,1,1
39,0,1,1,1
32.33333333,0,1,1,1
27.66666667,0,1,1,1
24.33333333,0,1,1,1
25.66666667,0,1,1,1
21.66666667,0,1,1,1
20,0,0,1,1
24,0,0,1,1
27.66666667,0,1,1,1
29,0,1,1,1
33,0,1,1,1
31,0,1,1,1
36,0,0,1,1
35.33333333,0,2,1,1
31.66666667,0,1,1,1
28.66666667,8.333333333,4,1,1
31.33333333,16.66666667,12,1,1
33.66666667,43.33333333,31,1,1
35,50,51,1,1
37,52.66666667,61,1,1
35,38.33333333,61,1,1
31,62.33333333,69,0,0
28.33333333,25,61,0,0
22.33333333,21.66666667,45,0,0
15.66666667,8.333333333,25,1,1
9.666666667,3.333333333,17,1,1
7.666666667,3.333333333,9,1,1
9.666666667,1.666666667,5,1,1
22,0,4,1,1
26.33333333,0,1,1,1
37.66666667,0,1,1,1
45,0,1,1,1
46.33333333,0,1,1,1
39,0,1,1,1
33.66666667,0,1,1,1
26.33333333,0,1,1,1
25.66666667,0,1,1,1
21.66666667,0,1,1,1
17,0,1,1,1
17,0,1,1,1
24.33333333,0,1,1,1
31,0,1,1,1
34.33333333,0,1,1,1
36,0,2,1,1
37.66666667,0,1,1,1
31.66666667,0,1,1,1
30.33333333,0,1,1,1
30.33333333,0,1,1,1
32.33333333,13.33333333,5,1,1
28.66666667,21.66666667,16,1,1
34.66666667,46.66666667,28,1,1
38.33333333,50,41,1,1
26.66666667,0,2,1,1
32.33333333,0,1,1,1
39,0,1,1,1
42.33333333,0,1,1,1
41.66666667,0,1,1,1
32.33333333,0,3,1,1
25,0,1,1,1
23.66666667,0,1,1,1
1.333333333,59,4,1,1
45,209.6666667,129,1,1
76,46.66666667,136,1,1
89.66666667,8.333333333,71,1,1
70.66666667,5,16,1,1
27,0,7,1,1
5.666666667,0,3,1,1
3.333333333,0,0,1,1
2,0,2,1,1
0.666666667,0,2,1,1
4.666666667,0,2,1,1
11.33333333,0,2,1,1
19.33333333,0,2,1,1
22,0,2,1,1
41.33333333,0,2,1,1
56,0,2,1,1
64,0,4,1,1
50.66666667,0,0,1,1
25.33333333,0,0,1,1
9.333333333,0,2,1,1
12,0,2,1,1
16,0,2,1,1
20,0,2,1,1
23.33333333,0,2,1,1
28.66666667,0,2,1,1
32,0,2,1,1
38.66666667,0,2,1,1
38,0,0,1,1
32.66666667,0,0,1,1
30,0,2,1,1
31.66666667,0,3,1,1
33.33333333,1.666666667,2,1,1
34,58.33333333,22,1,1
43.66666667,158.3333333,81,1,1
54.66666667,75,134,1,1
41.33333333,30,120,1,1
18,18.33333333,54,1,1
9,0,23,1,1
5,0,7,1,1
3.333333333,0,0,1,1
4,0,2,1,1
7,0,1,1,1
18,0,2,1,1
45.33333333,0,2,1,1
62,0,2,1,1
58,0,2,1,1
42,0,2,1,1
32.66666667,0,2,1,1
19.33333333,0,0,1,1
14,0,0,1,1
12.66666667,0,0,1,1
13.66666667,0,1,1,1
20.66666667,0,2,1,1
31.33333333,0,2,1,1
37.33333333,0,2,1,1
36.66666667,0,2,1,1
32.66666667,0,2,1,1
29.33333333,0,2,1,1
29.33333333,0,0,1,1
53.33333333,61.66666667,110,1,1
38.33333333,28.33333333,87,1,1
21.33333333,13.33333333,46,1,1
10.66666667,3.333333333,22,1,1
7,0,9,1,1
8,0,4,1,1
10,0,2,1,1
18,0,2,1,1
24.33333333,0,1,1,1
45.33333333,0,2,1,1
48,0,2,1,1
50,0,2,1,1
35.33333333,0,2,1,1
31.33333333,0,2,1,1
0,355,0,0,0
0,20,0,0,0
47.33333333,271.6666667,142,0,0
78.33333333,30,135,0,0
84,5,72,1,1
67.66666667,0,9,1,1
22.33333333,0,3,1,1
3.666666667,0,1,1,1
4.333333333,0,1,1,1
13,0,1,1,1
25.33333333,0,2,1,1
32.33333333,0,1,1,1
31.66666667,0,1,1,1
21.33333333,0,0,1,1
24.66666667,0,0,1,1
43.66666667,0,1,1,1
51.66666667,0,1,1,1
51.66666667,0,1,1,1
37.33333333,0,0,1,1
35.66666667,0,1,1,1
28.33333333,0,1,1,1
19.66666667,0,1,1,1
13,0,1,1,1
9.666666667,0,1,1,1
18.33333333,0,1,1,1
24.33333333,0,1,1,1
36.33333333,0,1,1,1
48.33333333,0,1,1,1
55.66666667,0,1,1,1
38.33333333,0,1,1,1
29,0,1,1,1
26.33333333,0,1,1,1
33,0,1,0,0
29.66666667,29.33333333,5,0,0
56,221.6666667,88,1,1
62.66666667,66.66666667,142,1,1
52.33333333,15,127,1,1
16.66666667,5,38,1,1
6.666666667,0,8,1,1
9,0,3,1,1
10.33333333,0,1,1,1
21,0,3,1,1
28.66666667,0,0,1,1
30,0,0,1,1
25,0,1,1,1
31.66666667,0,1,1,1
43.66666667,0,1,1,1
53.33333333,0,4,1,1
53,0,1,1,1
43.66666667,0,1,1,1
29.66666667,0,1,1,1
27,0,1,1,1
16,0,0,1,1
8,0,0,1,1
4,0,0,1,1
7.666666667,0,1,1,1
13.66666667,0,1,1,1
23,0,1,1,1
44.33333333,0,1,1,1
54.33333333,0,1,1,1
51,0,1,1,1
35.66666667,0,1,1,1
26.33333333,0,1,0,0
17,0,1,1,1
15,0,1,1,1
16,13.33333333,2,1,1
41.66666667,159,67,1,1
59.66666667,116.6666667,125,1,1
57,36.66666667,131,1,1
26,10,60,1,1
9.333333333,1.666666667,16,1,1
4.666666667,0,4,1,1
4.333333333,0,1,1,1
5.333333333,0,0,1,1
11,0,1,1,1
31.66666667,0,1,1,1
37.66666667,0,1,1,1
52.33333333,0,1,1,1
49,0,1,1,1
45,0,1,1,1
31.66666667,0,1,1,1
21.66666667,0,1,1,1
15,0,1,1,1
16.33333333,0,1,1,1
27.66666667,0,1,1,1
35,0,1,1,1
29,0,1,1,1
18,0,2,1,1
21.66666667,0,1,1,1
27.66666667,0,1,1,1
36.66666667,0,0,1,1
27.33333333,0,0,1,1
37,0,1,1,1
41.66666667,0,1,0,0
45,0,1,0,0
31,0,1,0,0
23,0,1,0,0
16,15,6,1,1
32.66666667,136.6666667,60,1,1
47,110,119,1,1
51.33333333,51.66666667,134,1,1
27.66666667,15,69,1,1
13,5,27,1,1
7.333333333,0,10,1,1
6,0,4,1,1
4.666666667,0,0,1,1
15.33333333,0,0,1,1
30.66666667,0,0,1,1
45.66666667,0,1,1,1
39,0,1,1,1
43,0,1,1,1
39.66666667,0,1,1,1
35,0,1,1,1
23,0,1,1,1
17.66666667,0,1,1,1
28.33333333,0,1,1,1
31.66666667,0,1,1,1
30.33333333,0,1,1,1
26.33333333,0,1,1,1
18.33333333,0,1,1,1
17,0,1,1,1
26.33333333,0,1,1,1
35,0,1,1,1
42.66666667,0,0,0,0
44.33333333,0,1,0,0
44.33333333,0,1,0,0
39.66666667,0,1,0,0
23.66666667,0,1,0,0
20.33333333,0,1,0,0
19.33333333,38.33333333,12,1,1
30,131.6666667,64,1,1
51.66666667,101.6666667,123,1,1
51,43.33333333,119,1,1
27,11.66666667,59,1,1
10,6.333333333,20,1,1
8.666666667,0,12,1,1
15.66666667,0,3,1,1
31.66666667,0,1,1,1
39,0,1,1,1
40.33333333,0,1,1,1
43,0,1,1,1
42,0,0,1,1
34,0,0,1,1
38.66666667,0,0,1,1
41.66666667,0,1,1,1
45,0,1,1,1
40.33333333,0,1,1,1
30.33333333,0,1,1,1
27.66666667,0,1,1,1
31,0,1,1,1
43,0,5,1,1
54.33333333,0,1,1,1
49.66666667,0,1,0,0
37,0,1,0,0
29.66666667,0,1,0,0
24.33333333,0,1,0,0
25,0,1,0,0
39,0,1,1,1
53,0,1,1,1
44.33333333,0,1,1,1
45.66666667,31.66666667,7,1,1
44.66666667,101.6666667,42,1,1
56.33333333,110,97,1,1
55,63.33333333,111,1,1
39.66666667,18.33333333,75,1,1
16.66666667,10,30,1,1
10.33333333,1.666666667,13,1,1
17.66666667,1.666666667,7,1,1
34.33333333,0,3,1,1
46.33333333,0,1,1,1
49,0,1,1,1
41,0,1,1,1
27.66666667,0,1,1,1
31,0,1,1,1
37.66666667,0,1,1,1
52.33333333,0,1,1,1
51,0,1,1,1
39,0,1,1,1
30.66666667,0,0,1,1
21.33333333,0,0,1,1
26.66666667,0,0,1,1
35.66666667,0,1,1,1
47,0,1,1,1
38.33333333,18.33333333,7,1,1
35,95,41,1,1
49.66666667,98.33333333,97,1,1
55.33333333,75,116,1,1
41.66666667,25,85,1,1
24,18.33333333,48,1,1
11,1.666666667,21,1,1
14.66666667,1.666666667,8,1,1
8,61.66666667,24,0,0
18,43.33333333,54,0,0
23.66666667,41.33333333,71,0,0
37.66666667,38.33333333,91,0,0
52.33333333,25,95,0,0
64.33333333,25,103,0,0
69.33333333,23.33333333,92,0,0
72.66666667,13.33333333,70,0,0
76,15,58,0,0
76.33333333,3.333333333,43,0,0
66.33333333,5,39,0,0
60,3.333333333,38,0,0
49.33333333,10,30,0,0
36.66666667,8.333333333,22,0,0
32.66666667,5,20,0,0
27.33333333,5,20,0,0
22,5,20,0,0
20.33333333,0,19,0,0
18.66666667,0,16,0,0
18,0,12,0,0
16.66666667,0,10,0,0
13.66666667,0,5,0,0
11,0,3,0,0
9,0,1,0,0
7,1.666666667,1,0,0
7,0,1,0,0
8.333333333,0,1,0,0
12,1.666666667,2,0,0
18,0,2,0,0
20,0,2,0,0
26,1.666666667,2,0,0
32,0,2,0,0
32,0,2,0,0
42,0,2,0,0
42,0,0,0,0
43,0,1,0,0
47,0,1,0,0
45.66666667,0,1,0,0
46,0,0,0,0
46.66666667,0,0,0,0
39.33333333,0,0,0,0
36.66666667,0,0,0,0
32,0,0,0,0
26,0,0,0,0
22.66666667,0,0,0,0
18.66666667,0,0,0,0
17.33333333,0,0,0,0
16.66666667,0,0,0,0
16,0,0,0,0
17.33333333,0,0,0,0
18.66666667,0,0,0,0
20.66666667,0,0,0,0
19.33333333,0,0,0,0
20.66666667,0,0,0,0
20,0,0,0,0
24,0,0,0,0
27.33333333,0,0,0,0
30.66666667,0,0,0,0
34.66666667,0,0,0,0
38,0,0,0,0
41.33333333,0,0,0,0
35.33333333,0,0,0,0
32.66666667,0,0,0,0
28,0,0,0,0
26.66666667,0,0,0,0
25.33333333,0,0,0,0
20.66666667,0,0,0,0
22,0,0,0,0
20.66666667,0,0,0,0
22,0,0,0,0
24.33333333,0,1,0,0
22.66666667,0,0,0,0
24,0,0,0,0
27.33333333,0,0,0,0
28.66666667,0,0,0,0
30.66666667,0,0,0,0
30.66666667,0,0,0,0
33.33333333,6.666666667,2,0,0
35.33333333,21.66666667,10,0,0
35.33333333,28.33333333,18,0,0
39.66666667,25,27,0,0
41,25,37,0,0
40.66666667,25,50,0,0
39.66666667,28.33333333,65,0,0
37.66666667,21.66666667,67,0,0
38.66666667,31.66666667,70,0,0
35.66666667,13.33333333,73,0,0
35,20,71,0,0
31,13.33333333,63,0,0
28,15,52,0,0
26,8.333333333,48,0,0
21.66666667,8.333333333,35,0,0
19.66666667,15,35,0,0
18.33333333,6.666666667,37,0,0
16,3.333333333,32,0,0
17.66666667,8.333333333,29,0,0
18.33333333,6.666666667,25,0,0
17,3.333333333,25,0,0
16.66666667,1.666666667,18,0,0
17.33333333,0,12,0,0
18,3.333333333,12,0,0
17.66666667,5,13,0,0
17,1.666666667,7,0,0
19,0,5,0,0
22,1.666666667,6,0,0
23.66666667,3.333333333,7,0,0
26,0,6,0,0
28,0,4,0,0
27.66666667,0,3,0,0
28.33333333,0,3,0,0
32,0,4,0,0
28,1.666666667,2,0,0
29.66666667,0,1,0,0
27.66666667,0,1,0,0
31.66666667,0,3,0,0
32.33333333,0,1,0,0
30.33333333,0,1,0,0
31.66666667,0,1,0,0
34,0,0,0,0
34.66666667,0,0,0,0
32.66666667,0,0,0,0
32.66666667,0,0,0,0
36,0,0,0,0
36,0,0,0,0
32.66666667,0,0,0,0
30,0,0,0,0
30.66666667,0,0,0,0
29.33333333,0,0,0,0
26.66666667,0,2,0,0
23.33333333,0,0,0,0
24,0,0,0,0
26.66666667,0,0,0,0
25,0,1,0,0
21.33333333,0,0,0,0
20.66666667,0,0,0,0
22,0,0,0,0
23.33333333,0,0,0,0
22.66666667,0,0,0,0
22,0,0,0,0
27.33333333,0,0,0,0
29,0,1,0,0
26.66666667,0,0,0,0
28.33333333,0,1,0,0
28.33333333,0,3,0,0
29.33333333,0,0,0,0
27.33333333,0,0,0,0
31.33333333,0,0,0,0
29.33333333,0,0,0,0
27.33333333,0,0,0,0
27.33333333,0,0,0,0
32,0,0,0,0
31,5,1,0,0
31.33333333,10,6,0,0
35,11.66666667,15,0,0
38,5,16,0,0
42.66666667,20,22,0,0
39.66666667,18,31,0,0
42.33333333,10,37,0,0
41.66666667,26.66666667,41,0,0
43.33333333,21.66666667,44,0,0
42.33333333,25.33333333,47,0,0
40.33333333,18.33333333,51,0,0
38,20,50,0,0
37,18.33333333,53,0,0
36,20,56,0,0
31.33333333,8.333333333,52,0,0
28.33333333,17.33333333,49,0,0
26,13.33333333,42,0,0
24,5,46,0,0
19.66666667,10,35,0,0
17,18.33333333,33,0,0
20.33333333,11.66666667,31,0,0
19.33333333,3.333333333,30,0,0
20.33333333,10,29,0,0
18.66666667,6.666666667,26,0,0
20.33333333,3.333333333,27,0,0
22,3.333333333,22,0,0
20,1.666666667,20,0,0
21,0,13,0,0
23,0,9,0,0
23.66666667,0,7,0,0
23.66666667,3.333333333,3,0,0
22.66666667,3.333333333,2,0,0
23,0,1,0,0
26.66666667,1.666666667,4,0,0
25.33333333,1.666666667,4,0,0
24.33333333,1.666666667,5,0,0
23.66666667,3.333333333,5,0,0
25,1.666666667,5,0,0
25.33333333,3.333333333,6,0,0
26.33333333,1.666666667,7,0,0
28,0,6,0,0
32,0,6,0,0
32,0,4,0,0
32.66666667,0,2,0,0
32.66666667,0,0,0,0
34,0,0,0,0
34,0,0,0,0
33.33333333,0,2,0,0
32,0,0,0,0
34.66666667,0,0,0,0
32.66666667,0,0,0,0
28,0,0,0,0
26.66666667,0,0,0,0
24.66666667,0,0,0,0
25.33333333,0,0,0,0
28,3.333333333,2,0,0
26,0,2,1,1
28,0,2,1,1
27.33333333,0,2,1,1
28,0,2,1,1
27,0,3,1,1
29,0,1,1,1
29,0,1,1,1
23.66666667,0,1,1,1
28.33333333,0,1,1,1
31,0,1,1,1
29,0,1,1,1
29.66666667,1.666666667,1,1,1
32.33333333,3.333333333,3,1,1
35.33333333,5,4,1,1
32.33333333,5,7,1,1
30.66666667,8.333333333,8,1,1
31.33333333,10,12,1,1
34,10,18,1,1
34.66666667,6.666666667,22,1,1
33.66666667,18.33333333,23,1,1
37.66666667,28.33333333,39,1,1
38.66666667,13.33333333,44,1,1
39.66666667,18.33333333,45,1,1
37,16.66666667,49,1,1
40.33333333,13.33333333,51,1,1
38.66666667,11.66666667,50,1,1
34,16.66666667,46,1,1
32,13.33333333,40,1,1
31,11.66666667,39,1,1
27.66666667,8.333333333,37,1,1
29,20,41,1,1
25,10,39,1,1
24.33333333,11.66666667,41,1,1
23.33333333,10,34,1,1
21.33333333,8.333333333,32,1,1
21.66666667,13.33333333,33,1,1
20,6.666666667,34,1,1
18,3.333333333,28,1,1
18.33333333,5,29,1,1
17.66666667,3.333333333,27,1,1
16.66666667,1.666666667,20,1,1
18.33333333,5,15,1,1
19.33333333,0,12,1,1
19.66666667,6.666666667,11,1,1
22.33333333,5,11,1,1
22.66666667,3.333333333,10,1,1
24,1.666666667,10,1,1
23.33333333,3.333333333,12,1,1
26.33333333,1.666666667,11,1,1
28,0,10,1,1
25,3.333333333,7,1,1
26.33333333,3.333333333,7,1,1
28.66666667,1.666666667,6,1,1
31,0,7,1,1
32,0,8,1,1
31.33333333,0,6,1,1
35,0,5,1,1
34.66666667,0,4,1,1
32.33333333,1.666666667,1,1,1
32,1.666666667,2,1,1
27,0,3,1,1
27,1.666666667,3,1,1
27.66666667,0,3,1,1
28,0,2,1,1
29.33333333,0,2,1,1
28.33333333,1.666666667,1,1,1
30.33333333,0,1,1,1
32.33333333,0,1,1,1
29.66666667,0,1,1,1
33.66666667,0,1,1,1
32,0,2,1,1
32.33333333,0,1,1,1
29.66666667,0,1,1,1
27,0,1,0,0
27,0,1,0,0
23.66666667,0,1,0,0
22.33333333,0,1,1,1
21.66666667,0,1,1,1
21.66666667,0,1,1,1
22.33333333,0,1,1,1
22.33333333,0,1,1,1
25,0,1,1,1
29.66666667,0,1,1,1
30.66666667,0,0,1,1
30.33333333,0,1,1,1
29.66666667,0,1,1,1
31.66666667,0,1,1,1
29,0,1,1,1
29,0,1,1,1
27.66666667,0,1,1,1
28.33333333,1.666666667,1,1,1
29.66666667,1.666666667,3,1,1
26.66666667,5,2,1,1
28,5,4,1,1
31.33333333,8.333333333,6,1,1
36.33333333,13.33333333,13,1,1
39.33333333,13.33333333,22,1,1
40.33333333,15,27,1,1
42.33333333,16.66666667,31,1,1
41.33333333,15,40,1,1
42,13.33333333,44,1,1
38.66666667,13.33333333,42,1,1
36.66666667,11.66666667,42,1,1
35.66666667,20,45,1,1
34,8.333333333,42,1,1
31,11.66666667,37,1,1
26.66666667,13.33333333,32,1,1
26.33333333,13.33333333,35,1,1
26,18.33333333,42,1,1
25,15,35,1,1
28,10,38,1,1
27.33333333,13.33333333,36,1,1
27.66666667,11.66666667,35,1,1
27,3.333333333,35,1,1
28,6.666666667,30,1,1
27.66666667,6.666666667,27,1,1
25.33333333,3.333333333,22,1,1
24,5,22,1,1
21.33333333,3.333333333,16,1,1
21,6.666666667,15,1,1
22,5,12,1,1
21.33333333,13.33333333,16,1,1
21,1.666666667,15,1,1
21.33333333,6.666666667,14,1,1
22.66666667,1.666666667,16,1,1
23.33333333,3.333333333,14,1,1
22.66666667,5,18,1,1
23.66666667,3.333333333,13,1,1
26.33333333,0,13,1,1
31,0,11,1,1
32.66666667,3.333333333,8,1,1
35,0,9,1,1
34.66666667,1.666666667,6,1,1
36,1.666666667,4,1,1
35.66666667,0,5,1,1
34.33333333,1.666666667,5,1,1
35,0,5,1,1
30.66666667,1.666666667,4,1,1
29.33333333,0,4,1,1
26.66666667,3.333333333,4,1,1
28.66666667,0,4,1,1
28,0,4,1,1
23,0,3,1,1
32.33333333,0,1,1,1
28.33333333,0,1,1,1
28.33333333,0,1,1,1
27,0,1,1,1
29,0,1,1,1
27,0,1,1,1
27.66666667,0,1,1,1
27,0,1,1,1
25.66666667,0,1,1,1
26.33333333,0,1,1,1
23.66666667,0,1,1,1
25.66666667,0,1,1,1
29,0,1,1,1
30.33333333,0,1,1,1
32,3.333333333,2,1,1
30.33333333,6.666666667,3,1,1
30.66666667,5,8,1,1
30,13.33333333,12,1,1
33.66666667,18.33333333,19,1,1
35,20,29,1,1
32.66666667,11.66666667,30,1,1
37.66666667,10,39,1,1
41.33333333,15,40,1,1
40,6.666666667,44,1,1
36.33333333,10,41,1,1
34.33333333,16.66666667,33,1,1
34.33333333,10,33,1,1
31.66666667,6.666666667,29,1,1
30.33333333,10,31,1,1
26.66666667,13.33333333,32,1,1
25.66666667,18.33333333,35,1,1
28.66666667,11.66666667,34,1,1
29,10,31,1,1
28.66666667,8.333333333,32,1,1
27.66666667,11.66666667,33,1,1
27,6.666666667,29,1,1
29.33333333,11.66666667,26,1,1
29,13.33333333,27,1,1
29,5,27,1,1
27.33333333,6.666666667,28,1,1
28,13.33333333,20,1,1
27.33333333,1.666666667,22,1,1
26,5,20,1,1
23.33333333,5,18,1,1
22,5,14,1,1
21.33333333,1.666666667,14,1,1
20,1.666666667,14,1,1
19.33333333,10,12,1,1
23.33333333,6.666666667,14,1,1
27.33333333,1.333333333,14,1,1
27,6.666666667,15,1,1
31.33333333,1.666666667,12,1,1
34.33333333,1.666666667,13,1,1
36,1.666666667,14,1,1
29.66666667,0,9,1,1
30.33333333,1.666666667,7,1,1
30.33333333,1.666666667,5,1,1
25.66666667,3.333333333,7,1,1
22.33333333,1.666666667,5,1,1
21.66666667,0,5,0,0
21.66666667,0,1,1,1
21,0,1,1,1
19.33333333,0,0,1,1
19.33333333,0,0,1,1
17.33333333,0,0,1,1
14,0,0,1,1
11.66666667,0,1,1,1
14.33333333,0,1,1,1
17,0,1,1,1
18.33333333,0,1,1,1
23.66666667,0,1,1,1
28,0,0,1,1
32.33333333,0,1,1,1
34.33333333,0,1,1,1
36.33333333,0,1,1,1
34.33333333,0,1,1,1
37,0,1,1,1
31.66666667,0,1,1,1
29,0,1,1,1
27.66666667,0,1,1,1
24,0,2,1,1
27,0,1,1,1
24.33333333,1.666666667,1,1,1
24.66666667,3.333333333,2,1,1
27.33333333,1.666666667,4,1,1
28.33333333,10,7,1,1
28.66666667,11.66666667,12,1,1
32.66666667,15,22,1,1
34,5,24,1,1
34.33333333,6.666666667,25,1,1
32,13.33333333,26,1,1
31.66666667,3.333333333,29,1,1
33.66666667,15,31,1,1
32.66666667,3.333333333,28,1,1
30,15,26,1,1
29.33333333,8.333333333,28,1,1
31.33333333,11.66666667,34,1,1
29.33333333,16.66666667,34,1,1
26.33333333,3.333333333,29,1,1
26.66666667,11.66666667,28,1,1
25.33333333,13.33333333,32,1,1
28.66666667,11.66666667,32,1,1
23,5,31,1,1
22.66666667,13.33333333,28,1,1
23.33333333,16.66666667,28,1,1
23,6.666666667,31,1,1
21.66666667,8.333333333,29,1,1
18.66666667,18.33333333,30,1,1
22.33333333,8.333333333,35,1,1
22.33333333,6.666666667,31,1,1
23,10,33,1,1
25,3.333333333,31,1,1
23,0,27,1,1
20.66666667,0,24,1,1
17,0,15,1,1
0.333333333,4.666666667,1,0,0
2.666666667,23.33333333,8,0,0
9,54.33333333,27,0,0
18.66666667,45,56,0,0
25.66666667,51.66666667,73,0,0
40,35,92,0,0
59.33333333,25,102,0,0
62.33333333,16.66666667,99,0,0
56.66666667,13.33333333,74,0,0
53.66666667,23.33333333,57,0,0
49,13.33333333,45,0,0
39.33333333,11.66666667,34,0,0
28.33333333,15,39,0,0
24.66666667,3.333333333,40,0,0
20.66666667,3.333333333,34,0,0
17.33333333,3.333333333,32,0,0
12.66666667,5,20,0,0
9.333333333,1.666666667,14,0,0
8.333333333,0,11,0,0
6,1.666666667,8,0,0
6,0,6,0,0
7,1.666666667,5,0,0
8.333333333,0,5,0,0
10.33333333,0,3,0,0
13,0,3,0,0
15.66666667,0,1,0,0
17.66666667,0,1,0,0
23,0,1,0,0
24.66666667,0,0,0,0
27.33333333,1.666666667,0,0,0
32.66666667,1.666666667,2,0,0
34.66666667,0,2,0,0
35.33333333,1.666666667,2,0,0
34,0,2,0,0
38.66666667,0,2,0,0
37.66666667,0,1,0,0
33.33333333,0,0,0,0
35.66666667,0,1,0,0
36,0,0,0,0
34,0,0,0,0
29.33333333,0,0,0,0
28,0,0,0,0
25,0,1,0,0
20.66666667,0,0,0,0
16.66666667,0,0,0,0
17.33333333,0,0,0,0
16,0,0,0,0
12,0,0,0,0
17.33333333,0,0,0,0
18.66666667,0,0,0,0
23.33333333,0,0,0,0
28,0,0,0,0
35,0,5,0,0
35.33333333,0,0,0,0
37,0,3,0,0
36.66666667,0,0,0,0
35.66666667,0,1,0,0
34,0,0,0,0
30,0,0,0,0
32.66666667,0,0,0,0
30,0,0,0,0
29.33333333,0,0,0,0
30,0,0,0,0
28,0,0,0,0
30.66666667,0,0,0,0
30,0,0,0,0
30.66666667,0,0,0,0
30.66666667,0,0,0,0
31.33333333,1.666666667,0,0,0
28.33333333,8.666666667,3,0,0
32,28.33333333,10,0,0
34.66666667,28.33333333,22,0,0
36,26.66666667,30,0,0
39.66666667,26.66666667,47,0,0
44.33333333,25,53,0,0
41.66666667,20,57,0,0
40.33333333,25,59,0,0
39.66666667,30,59,0,0
37,16.66666667,61,0,0
33.33333333,15,58,0,0
29.33333333,15,54,0,0
27,13.33333333,51,0,0
22.66666667,6.666666667,42,0,0
20.66666667,6.666666667,34,0,0
17,5,25,0,0
16.33333333,16.66666667,21,0,0
15.66666667,3.333333333,17,0,0
14.66666667,3.333333333,14,0,0
15.33333333,0,12,0,0
21,3.333333333,11,0,0
24.66666667,0,8,0,0
23.66666667,3.333333333,5,0,0
28,0,6,0,0
29.33333333,0,4,0,0
30.66666667,0,4,0,0
30.66666667,1.666666667,2,0,0
28.66666667,0,2,0,0
30.33333333,0,1,0,0
32,1.666666667,2,0,0
36,0,2,0,0
34.66666667,0,2,0,0
32.66666667,0,2,0,0
35.33333333,0,2,0,0
36.33333333,1.666666667,3,0,0
36.66666667,0,2,0,0
32.33333333,0,1,0,0
33,0,1,0,0
33.66666667,0,1,0,0
29,0,1,0,0
29.33333333,0,0,0,0
29.33333333,0,0,0,0
28.66666667,0,0,0,0
24.66666667,0,0,0,0
23.33333333,0,0,0,0
25.33333333,0,0,0,0
25.33333333,0,0,0,0
24.66666667,0,0,0,0
25.33333333,0,0,0,0
27.33333333,0,0,0,0
24,0,0,0,0
25.33333333,0,0,0,0
23.33333333,0,0,0,0
25.33333333,0,0,0,0
24.66666667,0,0,0,0
25.33333333,0,0,0,0
30.66666667,0,0,0,0
32.33333333,0,1,0,0
35.33333333,0,0,0,0
36.66666667,0,0,0,0
38.66666667,0,0,0,0
33.66666667,0,1,0,0
33.33333333,0,0,0,0
34.66666667,0,0,0,0
31.33333333,1.666666667,0,0,0
31,5,1,0,0
28.66666667,13.33333333,4,0,0
28.33333333,11.66666667,9,0,0
28,20,14,0,0
28,21.66666667,26,0,0
32.33333333,18.33333333,39,0,0
32,13.33333333,42,0,0
35.66666667,13.33333333,43,0,0
40.33333333,20,51,0,0
39.33333333,30,54,0,0
